customer_id,registration_date,age,gender,city,annual_income,segment,lifetime_value,total_orders,avg_order_value,preferred_channel,sessions_per_month,churn_probability,satisfaction_score,days_since_last_purchase
CUST000226,2021-01-05,52.0,Male,Pune,100000.0,Regular,8704.09,10,1740.82,Email,22,0.3205,5,39
CUST000227,2022-05-21,47.0,Female,Chennai,100000.0,New,14517.34,9,2903.47,In-Store,14,0.0838,4,9
CUST000228,2022-04-10,40.0,Female,Kolkata,100000.0,Regular,20232.56,6,2529.07,Social Media,13,0.1173,5,35
CUST000229,2021-01-02,18.0,Male,Hyderabad,,Occasional,6225.46,10,1037.58,Mobile App,16,0.4852,3,55
CUST000230,2022-02-07,20.0,Female,Pune,,Regular,11937.11,8,1989.52,Social Media,15,0.3459,4,34
CUST000231,2021-06-17,42.0,Female,Kolkata,117000.0,At-Risk,4652.47,6,581.56,Mobile App,4,0.2863,4,278
CUST000232,2019-12-31,22.0,Male,Kolkata,100000.0,Occasional,6334.01,12,527.83,Website,11,0.3407,4,31
CUST000233,2022-07-01,39.0,Female,Mumbai,,Regular,23359.25,12,2919.91,Website,10,0.1398,3,12
CUST000234,2020-09-03,48.0,Other,Pune,,Regular,25696.81,10,1835.49,Website,17,0.3525,3,36
CUST000235,2023-03-16,33.0,Male,Hyderabad,100000.0,New,15285.49,5,1175.81,Email,12,0.1437,,40
CUST000236,2023-04-28,47.0,Male,Bangalore,100000.0,Occasional,7734.24,7,773.42,Social Media,8,0.2067,4,11
CUST000237,2020-12-21,18.0,Male,Bangalore,100000.0,At-Risk,2051.69,11,341.95,In-Store,5,0.5995,4,173
CUST000238,2022-11-26,18.0,Female,Delhi,127000.0,Occasional,3471.72,6,347.17,Email,11,0.3893,3,48
CUST000239,2022-02-06,49.0,Female,Pune,100000.0,New,4401.68,6,400.15,Website,15,0.1065,3,7
CUST000240,2021-07-22,34.0,Male,Delhi,100000.0,Occasional,5654.82,7,628.31,Mobile App,8,0.1936,3,21
CUST000241,2019-04-29,37.0,Female,Mumbai,100000.0,Premium,43554.32,18,3959.48,Social Media,48,0.4709,5,15
CUST000242,2023-08-13,43.0,Female,Hyderabad,100000.0,Premium,82604.8,20,8260.48,In-Store,30,0.1234,4,57
CUST000243,2023-03-28,26.0,Male,Hyderabad,100000.0,Occasional,6726.57,8,480.47,Mobile App,17,0.0817,5,17
CUST000244,2021-01-25,37.0,Male,Chennai,100000.0,Occasional,6171.36,14,514.28,Email,13,0.5243,5,24
CUST000245,2021-03-11,45.0,Female,Kolkata,,At-Risk,5189.55,11,741.36,Email,2,0.5104,5,235
CUST000246,2022-07-18,36.0,Male,Mumbai,165000.0,Occasional,6308.93,7,788.62,Social Media,19,0.5626,4,16
CUST000247,2022-01-18,47.0,Male,Mumbai,100000.0,Premium,56360.85,18,5636.08,Social Media,66,0.2765,,46
CUST000248,2020-08-08,43.0,Female,Delhi,100000.0,Occasional,9114.24,5,701.1,Mobile App,20,0.0652,5,2
CUST000249,2021-06-29,41.0,Male,Hyderabad,145000.0,At-Risk,3530.62,7,588.44,In-Store,6,0.194,4,339
CUST000250,2021-03-06,22.0,Male,Bangalore,100000.0,Occasional,7168.02,9,896.0,Website,23,0.167,3,36
CUST000251,2022-06-22,53.0,Male,Chennai,100000.0,Occasional,9919.45,10,1983.89,Website,16,0.2207,4,22
CUST000252,2022-04-24,30.0,Male,Kolkata,100000.0,Regular,17657.93,7,1605.27,In-Store,22,0.2795,5,27
CUST000253,2022-12-29,34.0,Female,Kolkata,100000.0,Premium,38046.6,16,4227.4,Social Media,42,0.1277,5,40
CUST000254,2021-10-05,33.0,Female,Hyderabad,100000.0,At-Risk,1712.07,8,214.01,Mobile App,5,0.3142,4,111
CUST000255,2021-11-08,18.0,Female,Delhi,100000.0,New,6951.88,5,496.56,Website,28,0.319,3,24
CUST000256,2023-11-18,,Male,Pune,100000.0,Occasional,7578.7,7,947.34,Email,12,0.342,5,8
CUST000257,2023-12-09,21.0,Male,Chennai,100000.0,Regular,18793.19,13,1252.88,In-Store,16,0.3604,3,30
CUST000258,2023-01-10,18.0,Female,Chennai,100000.0,Occasional,2826.88,13,282.69,Mobile App,10,0.3529,,11
CUST000259,2022-02-01,34.0,Female,Delhi,100000.0,At-Risk,1742.41,7,217.8,Website,3,0.4818,5,356
CUST000260,2023-08-06,43.0,Male,Chennai,100000.0,Occasional,2927.07,4,225.16,Social Media,21,0.3417,3,24
CUST000261,2021-10-28,18.0,Female,Hyderabad,100000.0,Occasional,4988.89,5,623.61,Email,15,0.2166,5,43
CUST000262,2020-06-12,19.0,Female,Hyderabad,100000.0,New,9386.53,9,4693.26,In-Store,23,0.4357,3,9
CUST000263,2023-11-23,34.0,Male,Delhi,126000.0,New,5924.01,7,1184.8,Email,22,0.3864,3,46
CUST000264,2022-02-04,38.0,Male,Mumbai,116000.0,Regular,11053.17,7,1228.13,Email,21,0.2372,4,9
CUST000265,2019-11-07,38.0,Female,Mumbai,100000.0,Premium,70314.57,16,7031.46,Social Media,54,0.1891,4,32
CUST000266,2020-07-20,,Male,Hyderabad,100000.0,Occasional,6039.92,7,2013.31,Website,12,0.3799,5,35
CUST000267,2020-05-20,67.0,Female,Hyderabad,100000.0,Regular,9516.23,9,951.62,Social Media,12,0.228,2,59
CUST000268,2022-02-20,40.0,Female,Chennai,100000.0,Occasional,6414.87,11,801.86,Mobile App,11,0.5078,5,11
CUST000269,2020-10-11,28.0,Female,Delhi,100000.0,Regular,17007.46,8,2834.58,Email,20,0.1145,,57
CUST000270,2021-04-01,48.0,Female,Bangalore,100000.0,Regular,29966.6,8,3745.83,Email,20,0.1072,4,23
CUST000271,2021-09-02,26.0,Female,Delhi,100000.0,Regular,19241.3,14,3848.26,Social Media,19,0.2531,4,10
CUST000272,2019-04-13,43.0,Male,Kolkata,100000.0,New,15628.58,12,1736.51,Website,16,0.1525,3,25
CUST000273,2021-03-31,,Other,Bangalore,100000.0,New,11271.46,4,1408.93,Website,12,0.419,4,3
CUST000274,2020-11-14,30.0,Female,Chennai,100000.0,Regular,21414.27,11,1946.75,Website,17,0.2524,,24
CUST000275,2020-02-03,45.0,Female,Hyderabad,,Regular,27508.68,11,3438.58,Mobile App,13,0.0807,4,7
CUST000276,2021-08-28,18.0,Female,Mumbai,100000.0,At-Risk,2806.08,3,400.87,Social Media,4,0.3957,4,175
CUST000277,2022-08-03,18.0,Female,Bangalore,100000.0,Occasional,8397.43,7,1199.63,Mobile App,20,0.2715,3,1
CUST000278,2022-08-24,33.0,Other,Kolkata,100000.0,Regular,23682.46,6,2368.25,Website,18,0.3337,5,33
CUST000279,2023-04-19,20.0,Male,Kolkata,100000.0,Premium,40456.0,13,4045.6,In-Store,51,0.2597,3,29
CUST000280,2021-09-01,31.0,Female,Delhi,100000.0,Regular,24300.94,4,3037.62,Mobile App,12,0.312,3,6
CUST000281,2023-11-06,29.0,Female,Delhi,,Occasional,7694.54,5,769.45,Website,11,0.1896,2,27
CUST000282,2021-04-11,37.0,Male,Mumbai,100000.0,At-Risk,4020.66,8,335.05,Social Media,4,0.2598,2,253
CUST000283,2021-03-05,36.0,Female,Kolkata,100000.0,Regular,11958.04,9,1195.8,Email,13,0.1,1,21
CUST000284,2019-06-16,50.0,Male,Hyderabad,145000.0,New,11319.52,8,1886.59,Email,13,0.2236,3,43
CUST000285,2020-02-13,,Male,Pune,100000.0,New,7899.85,9,987.48,Mobile App,15,0.3375,5,30
CUST000286,2021-12-03,52.0,Female,Delhi,,Occasional,6719.79,15,671.98,Mobile App,17,0.0926,3,8
CUST000287,2020-08-25,26.0,Male,Mumbai,100000.0,Occasional,5198.34,4,433.19,Social Media,13,0.1608,4,26
CUST000288,2021-10-26,23.0,Female,Mumbai,215000.0,At-Risk,1981.97,11,220.22,Mobile App,4,0.1775,3,292
CUST000289,2023-11-27,36.0,Female,Mumbai,100000.0,New,4789.64,4,798.27,In-Store,18,0.4862,4,16
CUST000290,2022-04-10,52.0,Male,Mumbai,100000.0,Occasional,4182.76,8,697.13,Mobile App,15,0.2726,4,59
CUST000291,2021-11-29,20.0,Female,Kolkata,299000.0,Regular,29813.53,6,2710.32,Website,14,0.2944,4,7
CUST000292,2022-11-24,62.0,Male,Kolkata,100000.0,Occasional,8512.31,6,654.79,Website,14,0.1486,2,53
CUST000293,2022-10-15,20.0,Female,Bangalore,101000.0,New,14342.82,6,1195.24,Email,14,0.3614,3,31
CUST000294,2023-11-21,53.0,Male,Bangalore,100000.0,Regular,10150.58,8,1127.84,Email,14,0.3832,4,51
CUST000295,2023-06-13,49.0,Female,Delhi,100000.0,At-Risk,2437.16,5,487.43,Website,5,0.4678,4,270
CUST000296,2020-06-12,41.0,Male,Mumbai,100000.0,Premium,44958.39,19,3746.53,Email,39,0.0965,4,3
CUST000297,2019-03-10,48.0,Female,Pune,191000.0,Premium,31599.89,21,3949.99,Social Media,57,0.2933,1,22
CUST000298,2019-07-02,43.0,Female,Chennai,100000.0,Occasional,6093.28,10,677.03,Social Media,15,0.0894,5,44
CUST000299,2022-06-11,24.0,Male,Bangalore,100000.0,Premium,87851.09,19,17570.22,Website,36,0.056,1,50
CUST000300,2022-11-02,36.0,Male,Kolkata,100000.0,New,4805.1,12,436.83,Website,18,0.1808,5,25
CUST000301,2019-09-11,27.0,Female,Bangalore,100000.0,Premium,26719.02,15,2968.78,In-Store,51,0.2418,5,30
CUST000302,2021-04-25,53.0,Male,Mumbai,100000.0,Regular,20139.37,10,1549.18,Mobile App,21,0.4384,3,17
CUST000303,2020-10-30,36.0,Female,Bangalore,100000.0,Premium,44196.64,16,5524.58,In-Store,45,0.1421,4,17
CUST000304,2023-01-19,,Female,Pune,100000.0,Occasional,4344.99,8,620.71,In-Store,11,0.5305,4,34
CUST000305,2020-01-24,,Male,Kolkata,100000.0,At-Risk,4878.46,8,542.05,Social Media,7,0.1234,5,335
CUST000306,2021-01-09,48.0,Female,Delhi,100000.0,New,5037.44,3,1007.49,Email,13,0.1873,5,46
CUST000307,2021-09-20,46.0,Female,Delhi,124000.0,Occasional,4055.6,14,675.93,Website,15,0.1872,5,25
CUST000308,2023-05-02,,Female,Delhi,,New,11424.62,8,1142.46,Mobile App,17,0.4316,4,46
CUST000309,2023-02-17,30.0,Female,Delhi,100000.0,Premium,65681.81,13,13136.36,Mobile App,54,0.3198,2,29
CUST000310,2022-10-12,43.0,Male,Bangalore,128000.0,Occasional,3924.34,3,654.06,Email,17,0.399,3,1
CUST000311,2022-11-19,38.0,Female,Pune,100000.0,Premium,38611.38,18,4290.15,Mobile App,48,0.4996,,20
CUST000312,2019-06-09,26.0,Male,Hyderabad,,Regular,8309.11,7,692.43,In-Store,14,0.2625,5,59
CUST000313,2020-05-12,35.0,Male,Delhi,100000.0,Occasional,7600.04,7,1085.72,Social Media,14,0.6876,4,38
CUST000314,2022-06-30,27.0,Male,Kolkata,100000.0,Regular,27811.79,8,1986.56,In-Store,16,0.4679,5,43
CUST000315,2019-08-24,18.0,Female,Delhi,100000.0,Occasional,6546.49,8,727.39,Social Media,18,0.2687,,13
CUST000316,2023-12-19,33.0,Female,Hyderabad,100000.0,At-Risk,1516.73,8,189.59,Email,5,0.3176,4,87
CUST000317,2019-06-21,18.0,Female,Chennai,100000.0,Regular,11447.51,8,1907.92,Website,13,0.3413,5,4
CUST000318,2021-12-21,28.0,Male,Hyderabad,201000.0,New,12981.44,10,1442.38,Email,11,0.1394,,1
CUST000319,2023-12-13,42.0,Female,Pune,100000.0,Premium,42199.8,14,4219.98,Social Media,27,0.439,4,18
CUST000320,2022-11-05,44.0,Male,Chennai,100000.0,Regular,26281.86,10,3285.23,Email,19,0.1417,5,56
CUST000321,2020-09-28,39.0,Female,Chennai,100000.0,New,9595.36,6,1370.77,Email,20,0.0725,2,41
CUST000322,2022-06-06,42.0,Other,Mumbai,100000.0,New,14673.58,5,1222.8,Social Media,16,0.0523,5,14
CUST000323,2023-09-15,19.0,Male,Bangalore,100000.0,Premium,86701.7,20,7225.14,Email,48,0.3069,5,1
CUST000324,2021-03-25,37.0,Male,Mumbai,100000.0,Regular,29077.37,6,2907.74,Social Media,21,0.1116,3,35
CUST000325,2022-06-08,49.0,Female,Hyderabad,130000.0,Regular,11376.11,10,1896.02,Website,19,0.3112,4,54
CUST000326,2023-11-20,43.0,Female,Bangalore,100000.0,Regular,20036.63,8,2504.58,Website,6,0.097,,36
CUST000327,2022-12-04,39.0,Female,Hyderabad,117000.0,Premium,63536.4,18,9076.63,Mobile App,45,0.5932,5,18
CUST000328,2020-01-08,37.0,Female,Kolkata,,Regular,8600.41,11,661.57,Social Media,9,0.1951,,44
CUST000329,2019-08-29,49.0,Male,Bangalore,100000.0,New,6009.02,13,1201.8,In-Store,19,0.4044,5,1
CUST000330,2022-12-05,37.0,Male,Pune,100000.0,At-Risk,2355.48,9,214.13,Website,6,0.3582,4,339
CUST000331,2019-01-10,34.0,Female,Mumbai,,Occasional,8986.94,8,816.99,Website,17,0.5145,4,58
CUST000332,2021-12-21,38.0,Female,Mumbai,100000.0,New,4267.54,10,533.44,Email,17,0.1699,4,44
CUST000333,2022-05-05,49.0,Female,Delhi,100000.0,New,11134.3,12,1391.79,Mobile App,13,0.2795,5,8
CUST000334,2020-04-07,38.0,Male,Pune,100000.0,Premium,74334.87,18,7433.49,Mobile App,39,0.381,4,41
CUST000335,2021-01-08,48.0,Male,Hyderabad,100000.0,At-Risk,5340.65,3,410.82,Email,4,0.3454,4,108
CUST000336,2019-09-03,47.0,Female,Kolkata,100000.0,Occasional,2843.08,7,284.31,Email,18,0.3395,4,18
CUST000337,2021-11-11,35.0,Male,Kolkata,100000.0,New,4786.48,1,435.13,Social Media,13,0.5093,1,25
CUST000338,2019-06-13,50.0,Female,Hyderabad,100000.0,Occasional,7750.88,6,1107.27,Social Media,16,0.5199,4,39
CUST000339,2023-01-18,39.0,Male,Hyderabad,,Regular,16337.25,8,1485.2,In-Store,18,0.1195,5,31
CUST000340,2023-10-19,41.0,Female,Chennai,100000.0,Premium,73784.51,18,8198.28,Social Media,60,0.5356,,34
CUST000341,2021-07-15,55.0,Female,Pune,100000.0,At-Risk,2510.6,13,228.24,Website,4,0.1835,5,156
CUST000342,2020-09-06,30.0,Female,Hyderabad,100000.0,Occasional,9204.08,13,1022.68,In-Store,15,0.3517,5,49
CUST000343,2023-05-02,42.0,Male,Delhi,100000.0,Occasional,8896.34,9,1112.04,Website,23,0.2273,5,51
CUST000344,2023-06-04,33.0,Female,Chennai,100000.0,New,15053.68,10,1672.63,Email,18,0.305,2,9
CUST000345,2021-11-06,35.0,Male,Kolkata,100000.0,Regular,23810.7,12,2645.63,Social Media,12,0.2127,5,52
CUST000346,2022-09-19,50.0,Male,Mumbai,116000.0,Occasional,6665.66,9,1110.94,Social Media,13,0.1616,4,3
CUST000347,2019-01-02,49.0,Female,Delhi,100000.0,New,5749.26,8,638.81,Social Media,16,0.3623,4,2
CUST000348,2021-11-30,35.0,Female,Bangalore,100000.0,Regular,10689.69,5,1527.1,Social Media,12,0.0825,2,59
CUST000349,2023-04-01,34.0,Female,Delhi,100000.0,Occasional,6999.25,8,583.27,In-Store,15,0.2283,5,17
CUST000350,2023-01-21,24.0,Female,Pune,100000.0,At-Risk,1575.36,8,262.56,Social Media,7,0.4747,2,93
CUST000351,2020-02-02,30.0,Male,Hyderabad,100000.0,Regular,19686.69,11,1640.56,Website,19,0.1613,5,34
CUST000352,2021-07-08,33.0,Female,Delhi,100000.0,Regular,7803.26,5,867.03,In-Store,16,0.3947,2,23
CUST000353,2019-04-16,39.0,Male,Hyderabad,100000.0,Regular,24443.74,9,4073.96,Social Media,15,0.0792,5,38
CUST000354,2022-11-19,27.0,Female,Bangalore,100000.0,Premium,27507.12,15,2292.26,Email,57,0.4858,3,57
CUST000355,2021-04-14,25.0,Female,Delhi,100000.0,New,14336.57,9,1592.95,Website,10,0.3926,4,14
CUST000356,2023-10-29,30.0,Female,Pune,100000.0,Regular,27969.41,7,2330.78,Mobile App,12,0.1283,5,48
CUST000357,2021-12-10,40.0,Female,Delhi,126000.0,Premium,35570.9,19,3233.72,Email,36,0.2021,5,29
CUST000358,2020-05-10,41.0,Female,Bangalore,100000.0,New,15812.23,9,1756.91,Website,10,0.1182,4,25
CUST000359,2019-04-28,35.0,Male,Hyderabad,112000.0,Premium,29204.18,16,4867.36,In-Store,45,0.0939,4,4
CUST000360,2021-07-16,38.0,Female,Chennai,100000.0,New,9894.43,7,1413.49,Mobile App,18,0.2814,3,11
CUST000361,2023-02-22,39.0,Other,Kolkata,165000.0,Regular,25307.73,10,2811.97,In-Store,11,0.1804,3,49
CUST000362,2020-12-21,,Male,Mumbai,100000.0,Regular,25026.43,9,2780.71,Email,10,0.3481,5,39
CUST000363,2022-05-16,18.0,Male,Pune,100000.0,Occasional,4152.41,6,461.38,Mobile App,17,0.138,5,5
CUST000364,2019-08-06,33.0,Male,Pune,101000.0,New,5794.7,14,827.81,In-Store,11,0.1314,3,15
CUST000365,2019-07-31,20.0,Female,Kolkata,,Regular,17443.8,8,1245.99,Website,18,0.1069,5,23
CUST000366,2021-01-06,28.0,Male,Pune,100000.0,Occasional,7318.36,6,914.79,In-Store,15,0.3534,4,55
CUST000367,2020-07-18,39.0,Female,Chennai,102000.0,Premium,28866.49,19,4811.08,Mobile App,48,0.0876,4,45
CUST000368,2020-03-21,,Male,Chennai,100000.0,Premium,61104.41,23,10184.07,Email,48,0.1746,3,34
CUST000369,2022-10-06,53.0,Male,Mumbai,100000.0,Regular,22396.29,10,1866.36,Email,17,0.3584,4,41
CUST000370,2019-03-16,19.0,Male,Delhi,100000.0,Occasional,3441.96,10,430.25,Mobile App,17,0.093,2,42
CUST000371,2020-05-23,49.0,Male,Bangalore,100000.0,Occasional,8688.01,8,579.2,Website,17,0.1014,5,28
CUST000372,2021-06-04,24.0,Female,Hyderabad,100000.0,Occasional,8882.56,11,1776.51,Mobile App,10,0.4446,4,12
CUST000373,2019-03-11,29.0,Female,Chennai,100000.0,Occasional,9424.02,4,856.73,Mobile App,14,0.058,5,37
CUST000374,2019-09-27,18.0,Female,Hyderabad,100000.0,At-Risk,4924.22,4,615.53,In-Store,5,0.1558,4,222
CUST000375,2022-06-18,28.0,Female,Hyderabad,100000.0,Occasional,7999.07,11,999.88,Email,13,0.3482,2,44
CUST000376,2020-07-10,46.0,Female,Mumbai,100000.0,New,15016.85,8,1877.11,Social Media,10,0.1421,2,51
CUST000377,2021-06-02,38.0,Male,Delhi,100000.0,Occasional,4503.6,4,375.3,Website,14,0.0681,4,37
CUST000378,2022-04-21,36.0,Male,Bangalore,100000.0,Regular,26484.42,11,2942.71,In-Store,16,0.1969,,29
CUST000379,2023-04-04,65.0,Female,Bangalore,,New,12216.95,8,2443.39,In-Store,13,0.3614,5,52
CUST000380,2023-09-12,23.0,Male,Pune,100000.0,Regular,10214.55,8,1021.45,Website,19,0.2624,4,5
CUST000381,2023-10-04,18.0,Female,Bangalore,100000.0,At-Risk,5630.02,7,469.17,In-Store,5,0.1479,2,119
CUST000382,2023-06-12,46.0,Male,Pune,100000.0,Occasional,9471.83,8,1183.98,Email,14,0.062,3,29
CUST000383,2022-01-24,38.0,Female,Pune,100000.0,Regular,10806.38,6,1200.71,Mobile App,9,0.4513,5,12
CUST000384,2020-01-25,25.0,Male,Bangalore,100000.0,Regular,8831.34,7,981.26,Website,14,0.0645,4,51
CUST000385,2022-07-23,18.0,Female,Chennai,100000.0,Occasional,6776.96,10,1129.49,Mobile App,6,0.7687,5,50
CUST000386,2022-12-17,38.0,Female,Pune,100000.0,Regular,26925.8,8,2447.8,Mobile App,15,0.208,,20
CUST000387,2020-03-08,20.0,Male,Mumbai,100000.0,Occasional,9469.7,9,1183.71,Email,14,0.2091,5,30
CUST000388,2023-07-02,41.0,Female,Delhi,100000.0,Occasional,7629.69,6,693.61,In-Store,14,0.2749,5,13
CUST000389,2021-05-04,49.0,Male,Kolkata,114000.0,Occasional,5305.83,5,442.15,In-Store,12,0.0484,4,4
CUST000390,2022-09-19,50.0,Female,Bangalore,100000.0,New,4138.12,6,689.69,In-Store,10,0.1399,2,27
CUST000391,2021-11-02,28.0,Female,Hyderabad,100000.0,Regular,28382.01,10,2183.23,Mobile App,19,0.5263,4,17
CUST000392,2021-05-09,45.0,Female,Chennai,100000.0,Occasional,8545.45,10,1424.24,Website,17,0.2888,4,48
CUST000393,2019-10-10,36.0,Male,Chennai,100000.0,Occasional,7829.85,6,711.8,Email,16,0.4165,1,12
CUST000394,2019-03-07,55.0,Female,Bangalore,100000.0,New,10143.77,11,1127.09,Email,13,0.25,3,10
CUST000395,2019-06-07,45.0,Male,Bangalore,106000.0,Occasional,9976.38,5,906.94,Social Media,9,0.1594,5,49
CUST000396,2020-01-03,37.0,Female,Kolkata,100000.0,Occasional,9898.51,8,989.85,Website,15,0.3972,5,53
CUST000397,2021-11-30,27.0,Male,Bangalore,100000.0,Regular,14949.86,7,1359.08,Email,13,0.1414,5,54
CUST000398,2022-09-03,49.0,Male,Pune,100000.0,New,7986.26,12,998.28,In-Store,13,0.2545,4,2
CUST000399,2021-10-05,34.0,Male,Kolkata,100000.0,Regular,9867.02,7,897.0,Mobile App,21,0.136,1,3
CUST000400,2021-09-09,36.0,Male,Hyderabad,100000.0,Occasional,6903.26,9,862.91,Mobile App,14,0.3361,5,49
CUST000401,2022-09-15,30.0,Male,Kolkata,174000.0,Occasional,8546.34,9,1220.91,Mobile App,17,0.771,5,1
CUST000402,2019-09-05,43.0,Male,Pune,100000.0,New,7589.15,4,689.92,In-Store,17,0.1628,2,53
CUST000403,2021-08-31,,Female,Bangalore,100000.0,Regular,29471.34,3,5894.27,Social Media,13,0.1804,5,47
CUST000404,2021-12-17,27.0,Female,Bangalore,100000.0,Occasional,7312.26,8,664.75,Mobile App,20,0.2125,,26
CUST000405,2021-05-02,18.0,Male,Chennai,100000.0,Regular,13186.18,8,2637.24,In-Store,20,0.3094,3,42
CUST000406,2021-07-17,35.0,Male,Mumbai,100000.0,Regular,9553.43,7,868.49,Mobile App,29,0.5315,5,46
CUST000407,2023-03-14,40.0,Female,Bangalore,239000.0,Regular,24979.97,8,3122.5,Social Media,19,0.2461,3,42
CUST000408,2021-11-27,29.0,Female,Bangalore,110000.0,Regular,14427.35,10,1803.42,Mobile App,12,0.1354,4,38
CUST000409,2021-04-04,,Female,Hyderabad,100000.0,New,7908.68,9,1318.11,In-Store,10,0.4527,5,1
CUST000410,2022-03-12,18.0,Female,Bangalore,,Premium,61790.21,16,6865.58,In-Store,42,0.3997,4,34
CUST000411,2019-11-12,26.0,Female,Pune,100000.0,Regular,27863.52,9,6965.88,Social Media,10,0.5388,4,57
CUST000412,2020-01-28,18.0,Male,Hyderabad,100000.0,Regular,17351.29,2,2478.76,Mobile App,16,0.4833,,45
CUST000413,2021-09-20,33.0,Female,Kolkata,100000.0,At-Risk,4565.19,10,456.52,In-Store,6,0.2006,,186
CUST000414,2019-10-14,44.0,Male,Bangalore,127000.0,New,10655.4,7,3551.8,Mobile App,15,0.2051,5,48
CUST000415,2021-06-08,43.0,Male,Mumbai,100000.0,Regular,17003.76,11,2125.47,Mobile App,18,0.0463,5,38
CUST000416,2021-06-04,18.0,Male,Bangalore,100000.0,Occasional,7937.88,6,992.24,Social Media,10,0.3945,4,32
CUST000417,2019-05-14,38.0,Male,Hyderabad,100000.0,Premium,33048.11,19,4131.01,Social Media,48,0.3385,4,11
CUST000418,2019-09-20,44.0,Male,Mumbai,177000.0,Regular,28735.02,8,3591.88,In-Store,17,0.1358,5,42
CUST000419,2019-10-19,26.0,Female,Mumbai,100000.0,At-Risk,5288.0,8,480.73,In-Store,4,0.1344,2,90
CUST000420,2023-07-07,25.0,Male,Mumbai,158000.0,New,11948.02,4,2389.6,Website,11,0.0887,2,19
CUST000421,2023-03-09,50.0,Female,Pune,131000.0,Regular,25362.58,6,3170.32,In-Store,18,0.2289,4,37
CUST000422,2023-04-09,35.0,Female,Hyderabad,137000.0,Premium,46896.83,19,5862.1,Email,30,0.3129,4,26
CUST000423,2019-08-20,61.0,Male,Chennai,100000.0,Regular,27733.41,7,3961.92,Email,14,0.3585,5,55
CUST000424,2021-08-26,29.0,Other,Pune,100000.0,At-Risk,5664.6,8,809.23,Website,5,0.4297,1,103
CUST000425,2020-06-12,37.0,Male,Bangalore,,Occasional,4949.02,5,824.84,In-Store,9,0.438,,35
CUST000426,2020-01-19,29.0,Female,Chennai,100000.0,Premium,97539.78,18,24384.95,Email,57,0.2057,4,49
CUST000427,2019-07-21,36.0,Other,Delhi,100000.0,Occasional,2759.1,7,551.82,In-Store,15,0.0847,3,19
CUST000428,2021-05-16,35.0,Male,Hyderabad,100000.0,Premium,98211.35,15,10912.37,Mobile App,45,0.4852,4,4
CUST000429,2021-03-10,40.0,Male,Hyderabad,100000.0,Regular,13264.04,6,1473.78,Social Media,12,0.0254,5,24
CUST000430,2019-04-16,36.0,Male,Delhi,100000.0,Regular,11352.37,8,1419.05,Mobile App,18,0.1968,3,1
CUST000431,2022-09-05,34.0,Other,Chennai,100000.0,Regular,16327.46,11,2040.93,Mobile App,21,0.5412,4,56
CUST000432,2021-12-19,38.0,Male,Kolkata,100000.0,Regular,8876.88,7,1479.48,Mobile App,16,0.098,4,19
CUST000433,2020-03-16,24.0,Female,Hyderabad,100000.0,At-Risk,2412.52,8,402.09,In-Store,3,0.2712,,195
CUST000434,2022-09-15,50.0,Female,Hyderabad,100000.0,Premium,39649.73,17,3964.97,Mobile App,51,0.308,4,27
CUST000435,2021-11-07,53.0,Male,Delhi,104000.0,Regular,17865.86,7,2977.64,Mobile App,25,0.0234,5,39
CUST000436,2022-01-16,38.0,Female,Kolkata,103000.0,Regular,11084.57,13,923.71,Mobile App,15,0.1744,5,32
CUST000437,2020-09-16,19.0,Male,Bangalore,100000.0,At-Risk,5375.78,4,488.71,Email,3,0.3879,4,356
CUST000438,2023-01-14,41.0,Female,Hyderabad,100000.0,At-Risk,3235.69,16,323.57,Website,2,0.3865,5,119
CUST000439,2019-05-11,,Male,Kolkata,100000.0,Premium,94499.62,19,8590.87,Mobile App,42,0.3106,4,53
CUST000440,2019-06-12,35.0,Female,Pune,100000.0,Regular,12410.04,4,1772.86,Website,10,0.2073,5,35
CUST000441,2021-04-03,40.0,Male,Bangalore,156000.0,New,8867.95,7,1773.59,Website,14,0.0557,4,44
CUST000442,2021-01-19,64.0,Male,Bangalore,100000.0,Regular,24291.98,9,3470.28,Email,13,0.1319,4,17
CUST000443,2020-04-12,18.0,Female,Delhi,100000.0,At-Risk,2201.38,9,366.9,Mobile App,4,0.1135,2,280
CUST000444,2021-02-14,24.0,Male,Hyderabad,100000.0,Regular,11520.75,9,1047.34,Social Media,21,0.6016,4,4
CUST000445,2021-04-11,38.0,Male,Pune,100000.0,New,15772.2,7,1213.25,Social Media,12,0.4473,5,46
CUST000446,2019-08-20,31.0,Female,Chennai,100000.0,At-Risk,4913.8,7,409.48,Social Media,7,0.3434,5,186
CUST000447,2021-09-19,40.0,Male,Pune,100000.0,New,14283.65,6,1587.07,Website,10,0.7292,5,33
CUST000448,2023-10-31,35.0,Female,Mumbai,100000.0,Regular,21160.39,4,1511.46,Website,14,0.2713,3,26
CUST000449,2021-04-12,54.0,Female,Delhi,100000.0,New,8169.51,9,1021.19,Website,13,0.1309,5,18
