date,store,sales,transactions,avg_basket,foot_traffic,temperature,is_holiday
2023-01-27,Store_A,122842.78,434.0,478.9,262.0,30.7,0
2023-01-28,Store_A,149808.28,309.0,880.62,878.0,32.1,1
2023-01-29,Store_A,142222.38,686.0,1042.05,1842.0,26.5,1
2023-01-30,Store_A,,,,,22.6,0
2023-01-31,Store_A,147977.28,358.0,460.63,1428.0,30.6,0
2023-02-01,Store_A,138618.48,356.0,699.0,556.0,28.6,0
2023-02-02,Store_A,134530.85,605.0,1454.49,1326.0,25.7,0
2023-02-03,Store_A,135422.92,501.0,537.69,1027.0,27.5,0
2023-02-04,Store_A,150347.98,439.0,744.03,1362.0,30.7,1
2023-02-05,Store_A,155826.66,332.0,720.7,499.0,31.1,1
2023-02-06,Store_A,148912.66,590.0,568.37,1254.0,28.9,0
2023-02-07,Store_A,135196.52,375.0,1223.32,1869.0,26.6,0
2023-02-08,Store_A,141273.58,481.0,1248.98,827.0,32.6,0
2023-02-09,Store_A,142941.03,294.0,964.76,871.0,30.7,0
2023-02-10,Store_A,130127.75,470.0,743.93,1172.0,31.0,0
2023-02-11,Store_A,140438.56,476.0,1040.25,1975.0,25.3,1
2023-02-12,Store_A,157530.36,408.0,1463.04,1712.0,31.3,1
2023-02-13,Store_A,,,,,30.8,0
2023-02-14,Store_A,,,,,25.8,0
2023-02-15,Store_A,152060.99,440.0,1425.05,993.0,29.2,0
2023-02-16,Store_A,138347.39,538.0,823.98,476.0,33.5,0
2023-02-17,Store_A,134281.93,516.0,1231.77,1552.0,31.4,0
2023-02-18,Store_A,143590.85,348.0,1353.54,894.0,22.8,1
2023-02-19,Store_A,154711.45,375.0,1499.88,894.0,32.2,1
2023-02-20,Store_A,166080.3,345.0,572.85,1777.0,31.1,0
2023-02-21,Store_A,151629.56,372.0,378.69,1769.0,27.9,0
2023-02-22,Store_A,150376.09,646.0,591.81,1806.0,30.6,0
2023-02-23,Store_A,130525.01,537.0,1123.24,1413.0,35.7,0
2023-02-24,Store_A,143211.48,587.0,1171.6,311.0,33.6,0
2023-02-25,Store_A,146452.69,602.0,820.57,645.0,35.2,1
2023-02-26,Store_A,162732.58,711.0,1151.91,787.0,32.7,1
2023-02-27,Store_A,160784.62,487.0,496.61,1788.0,29.9,0
2023-02-28,Store_A,160884.72,463.0,1077.36,1533.0,34.6,0
2023-03-01,Store_A,144389.77,609.0,1073.4,1869.0,31.1,0
2023-03-02,Store_A,140839.44,446.0,306.3,1806.0,30.6,0
2023-03-03,Store_A,147968.25,350.0,384.7,486.0,31.2,0
2023-03-04,Store_A,151894.04,325.0,1259.17,1993.0,34.2,1
2023-03-05,Store_A,161853.24,733.0,1340.23,1824.0,27.4,1
2023-03-06,Store_A,168220.19,546.0,891.4,510.0,33.1,0
2023-03-07,Store_A,157608.14,407.0,472.73,1559.0,33.0,0
2023-03-08,Store_A,139516.84,310.0,1197.41,597.0,33.0,0
2023-03-09,Store_A,139338.35,682.0,679.46,1456.0,30.5,0
2023-03-10,Store_A,134086.66,389.0,890.25,1636.0,34.2,0
2023-03-11,Store_A,152549.58,580.0,368.99,834.0,35.5,1
2023-03-12,Store_A,,,,,27.4,1
2023-03-13,Store_A,166037.58,617.0,694.57,990.0,37.0,0
2023-03-14,Store_A,167274.37,526.0,1484.01,1368.0,31.0,0
2023-03-15,Store_A,157018.04,697.0,1337.18,1342.0,31.4,0
2023-03-16,Store_A,145285.29,379.0,1099.56,1615.0,30.8,0
2023-03-17,Store_A,132673.13,278.0,1495.45,587.0,31.7,0
2023-03-18,Store_A,158936.0,543.0,478.74,900.0,32.4,1
2023-03-19,Store_A,159760.7,679.0,472.19,1948.0,42.2,1
2023-03-20,Store_A,171405.55,483.0,1390.9,1174.0,35.2,0
2023-03-21,Store_A,162221.49,536.0,731.28,1708.0,33.3,0
2023-03-22,Store_A,154490.02,527.0,1362.88,905.0,31.0,0
2023-03-23,Store_A,147630.08,436.0,824.83,565.0,36.1,0
2023-03-24,Store_A,323316.18,774.0,1332.15,367.0,34.2,0
2023-03-25,Store_A,158959.82,323.0,1200.7,573.0,34.1,1
2023-03-26,Store_A,157716.78,337.0,1023.31,1632.0,32.5,1
2023-03-27,Store_A,173257.48,743.0,717.78,1608.0,31.5,0
2023-03-28,Store_A,,,,,39.7,0
2023-03-29,Store_A,159065.55,468.0,965.03,1019.0,36.5,0
2023-03-30,Store_A,154146.19,467.0,1101.72,366.0,34.4,0
2023-03-31,Store_A,151192.76,314.0,353.0,250.0,39.0,0
2023-04-01,Store_A,149355.81,315.0,400.91,215.0,33.6,1
2023-04-02,Store_A,162843.72,437.0,1117.42,728.0,32.1,1
2023-04-03,Store_A,175231.76,734.0,884.13,957.0,37.0,0
2023-04-04,Store_A,172878.02,536.0,1111.74,1018.0,34.0,0
2023-04-05,Store_A,152183.98,319.0,956.34,1045.0,35.6,0
2023-04-06,Store_A,,,,,34.7,0
2023-04-07,Store_A,141290.42,329.0,1449.99,1911.0,40.2,0
2023-04-08,Store_A,150199.73,362.0,606.21,693.0,41.5,1
2023-04-09,Store_A,166928.18,370.0,874.98,1469.0,38.1,1
2023-04-10,Store_A,171746.48,542.0,1303.92,729.0,34.0,0
2023-04-11,Store_A,153283.44,425.0,1288.75,1911.0,32.3,0
2023-04-12,Store_A,156547.88,471.0,778.04,296.0,29.4,0
2023-04-13,Store_A,153483.58,508.0,472.68,1507.0,30.4,0
2023-04-14,Store_A,151449.1,637.0,556.33,556.0,34.1,0
2023-04-15,Store_A,166007.28,592.0,1488.99,916.0,33.3,1
2023-04-16,Store_A,167468.5,775.0,1285.69,321.0,37.9,1
2023-04-17,Store_A,169655.81,511.0,381.78,1483.0,32.3,0
2023-04-18,Store_A,163387.12,399.0,1272.94,1987.0,35.3,0
2023-04-19,Store_A,159249.75,479.0,779.58,644.0,26.1,0
2023-04-20,Store_A,148438.48,479.0,682.97,798.0,35.9,0
2023-04-21,Store_A,144520.67,327.0,1223.12,620.0,29.7,0
2023-04-22,Store_A,158643.89,547.0,604.09,1876.0,35.6,1
2023-04-23,Store_A,167438.27,639.0,1073.52,656.0,31.2,1
2023-04-24,Store_A,165880.8,749.0,618.04,1551.0,31.2,0
2023-04-25,Store_A,166644.48,653.0,1413.37,1050.0,36.5,0
2023-04-26,Store_A,151491.07,377.0,1306.53,207.0,28.9,0
2023-04-27,Store_A,148737.32,636.0,967.84,680.0,32.8,0
2023-04-28,Store_A,149696.11,365.0,341.02,1815.0,37.7,0
2023-04-29,Store_A,151424.6,459.0,1432.07,1186.0,28.8,1
2023-04-30,Store_A,158687.4,524.0,502.02,205.0,35.6,1
2023-05-01,Store_A,162223.06,500.0,580.07,1374.0,33.1,0
2023-05-02,Store_A,159553.94,332.0,1047.68,1081.0,34.9,0
2023-05-03,Store_A,159052.39,637.0,303.11,1443.0,33.0,0
2023-05-04,Store_A,143544.32,694.0,1485.5,1839.0,31.7,0
2023-05-05,Store_A,318217.81,1315.0,537.93,298.0,36.4,0
2023-05-06,Store_A,159419.66,448.0,329.92,1203.0,33.6,1
2023-05-07,Store_A,161122.45,508.0,805.29,1434.0,29.3,1
2023-05-08,Store_A,162811.69,385.0,1195.37,850.0,37.4,0
2023-05-09,Store_A,164799.02,402.0,957.92,1919.0,32.5,0
2023-05-10,Store_A,152090.99,371.0,439.07,1864.0,31.7,0
2023-05-11,Store_A,139404.13,433.0,819.98,1956.0,24.3,0
2023-05-12,Store_A,142242.7,570.0,373.5,261.0,33.4,0
2023-05-13,Store_A,22740.99,86.0,338.05,1895.0,31.7,1
2023-05-14,Store_A,163669.45,425.0,615.92,1819.0,31.0,1
2023-05-15,Store_A,170796.88,347.0,787.02,966.0,32.7,0
2023-05-16,Store_A,160455.64,462.0,581.89,1168.0,23.5,0
2023-05-17,Store_A,141887.51,453.0,823.26,562.0,34.0,0
2023-05-18,Store_A,136667.49,289.0,465.39,1810.0,27.7,0
2023-05-19,Store_A,144800.62,466.0,1498.12,292.0,28.5,0
2023-05-20,Store_A,152446.77,309.0,697.15,1371.0,27.6,1
2023-05-21,Store_A,155461.97,408.0,1260.86,1097.0,26.2,1
2023-05-22,Store_A,168100.93,669.0,1328.38,1924.0,30.9,0
2023-05-23,Store_A,143117.76,457.0,1370.76,1754.0,30.5,0
2023-05-24,Store_A,147649.76,555.0,423.86,1415.0,29.6,0
2023-05-25,Store_A,130661.58,322.0,906.22,1640.0,28.9,0
2023-05-26,Store_A,146278.92,300.0,608.73,1245.0,28.5,0
2023-05-27,Store_A,148371.72,604.0,1239.67,375.0,31.3,1
2023-05-28,Store_A,162641.0,506.0,1229.14,955.0,31.1,1
2023-05-29,Store_A,158120.59,656.0,401.03,1633.0,26.3,0
2023-05-30,Store_A,161424.62,685.0,1197.86,1451.0,31.1,0
2023-05-31,Store_A,133338.81,369.0,711.6,805.0,27.6,0
2023-06-01,Store_A,142440.02,523.0,936.96,1125.0,32.7,0
2023-06-02,Store_A,135937.89,376.0,872.34,1863.0,27.9,0
2023-06-03,Store_A,150017.59,315.0,425.8,105.0,27.4,1
2023-06-04,Store_A,158783.98,450.0,391.76,218.0,25.3,1
2023-06-05,Store_A,150453.99,406.0,332.65,709.0,26.7,0
2023-06-06,Store_A,157533.03,330.0,389.11,1635.0,29.8,0
2023-06-07,Store_A,144028.23,402.0,391.08,1511.0,27.4,0
2023-06-08,Store_A,136053.21,277.0,1019.67,1655.0,25.2,0
2023-06-09,Store_A,139436.89,418.0,1281.34,885.0,24.2,0
2023-06-10,Store_A,146482.02,326.0,1377.33,299.0,25.6,1
2023-06-11,Store_A,158995.15,375.0,436.94,338.0,21.9,1
2023-06-12,Store_A,45527.03,124.0,548.23,1039.0,23.6,0
2023-06-13,Store_A,154440.2,376.0,360.11,1319.0,25.3,0
2023-06-14,Store_A,142835.45,336.0,614.4,300.0,24.3,0
2023-06-15,Store_A,132204.98,333.0,1424.45,1840.0,20.4,0
2023-06-16,Store_A,145448.31,332.0,333.49,802.0,19.8,0
2023-06-17,Store_A,146074.65,395.0,1323.09,406.0,28.4,1
2023-06-18,Store_A,153121.48,324.0,676.62,1015.0,26.8,1
2023-06-19,Store_A,157108.53,672.0,894.49,224.0,27.2,0
2023-06-20,Store_A,146839.37,507.0,1318.82,532.0,19.1,0
2023-06-21,Store_A,144080.79,295.0,382.99,1153.0,22.5,0
2023-06-22,Store_A,130740.49,282.0,1014.09,1401.0,22.4,0
2023-06-23,Store_A,137328.25,348.0,1312.55,353.0,19.8,0
2023-06-24,Store_A,135162.12,423.0,491.3,1316.0,22.7,1
2023-06-25,Store_A,139542.11,468.0,717.34,1615.0,26.2,1
2023-06-26,Store_A,153788.6,557.0,951.98,1708.0,23.3,0
2023-06-27,Store_A,142903.99,313.0,1223.72,935.0,22.6,0
2023-06-28,Store_A,133847.92,485.0,850.13,942.0,18.0,0
2023-06-29,Store_A,115274.35,322.0,665.74,1691.0,20.2,0
2023-06-30,Store_A,294976.39,1250.0,903.73,1447.0,17.6,0
2023-07-01,Store_A,139397.52,372.0,1423.54,1645.0,24.7,1
2023-07-02,Store_A,154820.88,383.0,911.65,1850.0,23.0,1
2023-07-03,Store_A,141268.14,326.0,1087.17,1248.0,19.5,0
2023-07-04,Store_A,143234.95,420.0,1117.95,1646.0,21.3,0
2023-07-05,Store_A,134842.04,344.0,742.75,259.0,21.3,0
2023-07-06,Store_A,126850.22,586.0,585.31,1157.0,22.8,0
2023-07-07,Store_A,129250.07,278.0,1333.29,1010.0,21.2,1
2023-07-08,Store_A,128572.2,267.0,602.1,907.0,21.4,1
2023-07-09,Store_A,146688.89,298.0,560.38,560.0,17.8,1
2023-07-10,Store_A,141984.54,427.0,1020.92,1092.0,16.2,0
2023-07-11,Store_A,136809.14,284.0,986.31,741.0,17.1,0
2023-07-12,Store_A,130256.69,605.0,1383.15,780.0,17.3,0
2023-07-13,Store_A,121734.73,265.0,372.98,1460.0,20.7,0
2023-07-14,Store_A,123903.39,420.0,493.51,1968.0,16.2,0
2023-07-15,Store_A,140398.0,544.0,390.86,1327.0,15.2,1
2023-07-16,Store_A,141666.2,669.0,698.49,1259.0,16.1,1
2023-07-17,Store_A,,,,,17.0,0
2023-07-18,Store_A,137265.35,393.0,1283.89,768.0,17.4,0
2023-07-19,Store_A,121565.66,339.0,1247.83,290.0,22.6,0
2023-07-20,Store_A,122323.34,565.0,687.58,1012.0,12.4,0
2023-07-21,Store_A,127335.24,367.0,557.49,1811.0,16.0,0
2023-07-22,Store_A,133536.22,378.0,1159.84,348.0,17.8,1
2023-07-23,Store_A,140476.0,464.0,593.41,288.0,18.3,1
2023-07-24,Store_A,145525.8,346.0,1258.86,672.0,19.0,0
2023-07-25,Store_A,132583.44,400.0,999.74,1662.0,10.8,0
2023-07-26,Store_A,125825.8,440.0,972.31,1408.0,11.7,0
2023-07-27,Store_A,127079.39,360.0,990.95,1156.0,18.4,0
2023-07-28,Store_A,119401.54,262.0,1133.43,337.0,13.6,0
2023-07-29,Store_A,133011.81,356.0,705.93,1533.0,13.6,1
2023-07-30,Store_A,141676.19,512.0,1456.72,652.0,11.6,1
2023-07-31,Store_A,135710.36,400.0,483.12,1573.0,13.9,0
2023-08-01,Store_A,137467.15,303.0,319.23,1869.0,9.2,0
2023-08-02,Store_A,120074.83,508.0,1490.52,1880.0,13.1,0
2023-08-03,Store_A,119526.14,274.0,1132.15,670.0,14.0,0
2023-08-04,Store_A,115484.05,289.0,1436.47,631.0,13.4,0
2023-08-05,Store_A,,,,,14.0,1
2023-08-06,Store_A,,,,,13.7,1
2023-08-07,Store_A,138626.66,283.0,1398.42,1131.0,12.4,0
2023-08-08,Store_A,133153.35,458.0,831.02,329.0,13.3,0
2023-08-09,Store_A,118564.0,281.0,420.34,487.0,12.7,0
2023-08-10,Store_A,108608.22,322.0,469.02,1603.0,13.6,0
2023-08-11,Store_A,117572.33,394.0,1228.03,1128.0,11.2,0
2023-08-12,Store_A,131905.68,494.0,1167.84,340.0,10.8,1
2023-08-13,Store_A,137548.57,303.0,863.38,490.0,10.0,1
2023-08-14,Store_A,138715.58,464.0,1068.76,195.0,6.9,0
2023-08-15,Store_A,303501.81,678.0,637.69,754.0,13.8,0
2023-08-16,Store_A,120867.19,402.0,1470.76,464.0,11.4,0
2023-08-17,Store_A,108790.33,414.0,1108.71,328.0,9.0,0
2023-08-18,Store_A,332292.05,1274.0,899.24,515.0,10.6,0
2023-08-19,Store_A,126047.47,580.0,668.59,631.0,8.0,1
2023-08-20,Store_A,122387.67,389.0,1049.65,1697.0,12.0,1
2023-08-21,Store_A,144367.25,359.0,761.43,1090.0,6.7,0
2023-08-22,Store_A,120764.63,342.0,772.33,112.0,6.3,0
2023-08-23,Store_A,128956.36,374.0,1188.75,1082.0,6.7,0
2023-08-24,Store_A,107260.68,348.0,941.47,803.0,8.2,0
2023-08-25,Store_A,279703.41,964.0,1146.67,1208.0,2.6,0
2023-08-26,Store_A,120377.27,351.0,1331.27,1339.0,6.2,1
2023-08-27,Store_A,128784.8,392.0,803.9,1628.0,6.6,1
2023-08-28,Store_A,129854.59,498.0,324.93,1729.0,5.9,0
2023-08-29,Store_A,124901.5,274.0,723.45,496.0,5.1,0
2023-08-30,Store_A,117552.23,477.0,654.07,969.0,6.5,0
2023-08-31,Store_A,105705.44,230.0,1410.39,170.0,6.5,0
2023-09-01,Store_A,117540.89,289.0,1134.41,813.0,7.8,0
2023-09-02,Store_A,129443.3,433.0,1452.53,513.0,6.6,1
2023-09-03,Store_A,270504.02,875.0,1270.51,111.0,10.1,1
2023-09-04,Store_A,142671.53,389.0,1228.39,1547.0,4.1,0
2023-09-05,Store_A,130325.04,414.0,743.98,1459.0,6.6,0
2023-09-06,Store_A,117501.62,332.0,557.64,1848.0,5.6,0
2023-09-07,Store_A,106583.94,241.0,665.67,1256.0,9.2,0
2023-09-08,Store_A,112833.01,265.0,420.35,116.0,5.4,0
2023-09-09,Store_A,125676.49,322.0,830.41,660.0,8.9,1
2023-09-10,Store_A,144065.69,398.0,693.77,1227.0,5.0,1
2023-09-11,Store_A,143793.76,638.0,1135.21,1344.0,11.2,0
2023-09-12,Store_A,116604.99,293.0,693.64,833.0,9.2,1
2023-09-13,Store_A,114184.56,248.0,1088.44,235.0,5.9,1
2023-09-14,Store_A,109614.72,348.0,1246.75,1334.0,-0.3,0
2023-09-15,Store_A,118871.38,252.0,321.27,1748.0,7.1,0
2023-09-16,Store_A,119579.44,323.0,1057.12,1422.0,5.2,1
2023-09-17,Store_A,124560.34,439.0,510.28,738.0,7.3,1
2023-09-18,Store_A,131257.41,562.0,1233.01,1006.0,1.7,0
2023-09-19,Store_A,122631.42,304.0,308.18,1443.0,7.3,0
2023-09-20,Store_A,120544.16,251.0,1148.49,585.0,12.2,0
2023-09-21,Store_A,122315.96,310.0,978.4,860.0,5.5,1
2023-09-22,Store_A,116138.32,522.0,1480.09,1871.0,7.4,0
2023-09-23,Store_A,125174.68,381.0,1303.95,1038.0,1.3,1
2023-09-24,Store_A,135597.1,621.0,1398.85,833.0,5.8,1
2023-09-25,Store_A,133366.91,442.0,1278.45,670.0,6.9,0
2023-09-26,Store_A,122449.85,306.0,368.12,213.0,-2.3,0
2023-09-27,Store_A,113223.18,319.0,637.87,1820.0,8.5,0
2023-09-28,Store_A,115013.95,395.0,343.66,382.0,10.1,0
2023-09-29,Store_A,112663.58,245.0,1197.99,558.0,7.7,0
2023-09-30,Store_A,114345.34,443.0,1116.32,1837.0,2.8,1
2023-10-01,Store_A,136138.49,367.0,1038.59,1543.0,4.3,1
2023-10-02,Store_A,126606.42,316.0,613.14,1104.0,3.9,0
2023-10-03,Store_A,118557.83,250.0,591.96,218.0,6.0,0
2023-10-04,Store_A,110235.48,361.0,1364.19,1370.0,4.1,0
2023-10-05,Store_A,110871.38,302.0,767.48,1887.0,9.6,0
2023-10-06,Store_A,116882.58,489.0,883.59,1781.0,6.7,0
2023-10-07,Store_A,121732.91,363.0,1254.6,252.0,3.1,1
2023-10-08,Store_A,126062.07,255.0,436.71,617.0,3.3,1
2023-10-09,Store_A,126916.11,525.0,384.48,482.0,1.7,0
2023-10-10,Store_A,129818.7,391.0,516.26,1112.0,4.5,0
2023-10-11,Store_A,115254.6,232.0,346.42,182.0,7.9,0
2023-10-12,Store_A,111707.02,422.0,990.5,1026.0,10.1,1
2023-10-13,Store_A,111288.39,226.0,1345.91,683.0,8.6,0
2023-10-14,Store_A,122718.43,535.0,785.15,868.0,9.8,1
2023-10-15,Store_A,132186.06,270.0,570.92,625.0,2.8,1
2023-10-16,Store_A,145987.72,485.0,1285.45,750.0,7.1,0
2023-10-17,Store_A,128609.63,323.0,1073.02,1501.0,-0.4,0
2023-10-18,Store_A,114508.62,240.0,1096.29,1174.0,7.1,0
2023-10-19,Store_A,203804.81,434.0,771.42,404.0,7.4,0
2023-10-20,Store_A,107728.91,327.0,878.35,311.0,5.0,0
2023-10-21,Store_A,116673.12,427.0,621.88,340.0,7.4,1
2023-10-22,Store_A,,,,,4.1,1
2023-10-23,Store_A,135160.06,464.0,1019.99,719.0,5.3,0
2023-10-24,Store_A,133840.51,345.0,1105.44,1862.0,8.2,0
2023-10-25,Store_A,108756.58,227.0,1336.47,1861.0,1.5,0
2023-10-26,Store_A,106515.66,393.0,975.61,106.0,8.5,0
2023-10-27,Store_A,116090.2,250.0,1247.63,809.0,4.1,0
2023-10-28,Store_A,118792.4,255.0,823.02,1016.0,12.9,1
2023-10-29,Store_A,124451.89,592.0,1031.95,965.0,-2.5,1
2023-10-30,Store_A,128803.62,465.0,524.15,1979.0,3.0,0
2023-10-31,Store_A,127204.28,296.0,711.64,1033.0,1.9,0
2023-11-01,Store_A,121790.73,292.0,539.02,240.0,2.5,0
2023-11-02,Store_A,123274.73,374.0,403.07,1606.0,3.3,0
2023-11-03,Store_A,110083.41,380.0,855.89,1432.0,9.4,0
2023-11-04,Store_A,119453.36,270.0,1022.37,543.0,5.6,1
2023-11-05,Store_A,125997.52,407.0,439.35,773.0,3.1,1
2023-11-06,Store_A,139864.4,313.0,1441.08,1647.0,6.5,0
2023-11-07,Store_A,131498.78,627.0,491.58,590.0,9.4,0
2023-11-08,Store_A,115831.8,572.0,1313.49,1426.0,8.4,0
2023-11-09,Store_A,110763.12,259.0,1279.71,1894.0,4.1,0
2023-11-10,Store_A,117218.52,251.0,398.85,1247.0,8.9,0
2023-11-11,Store_A,126653.96,560.0,507.85,1878.0,11.3,1
2023-11-12,Store_A,130288.25,338.0,1126.49,1310.0,7.6,1
2023-11-13,Store_A,139637.0,473.0,1413.39,1101.0,10.1,0
2023-11-14,Store_A,125071.32,269.0,790.86,717.0,10.8,0
2023-11-15,Store_A,123632.61,589.0,834.75,1240.0,6.8,0
2023-11-16,Store_A,116564.46,329.0,358.14,1950.0,7.7,0
2023-11-17,Store_A,122331.31,298.0,1219.08,235.0,12.1,0
2023-11-18,Store_A,136053.91,651.0,524.99,1730.0,7.4,1
2023-11-19,Store_A,136281.75,367.0,1408.24,1525.0,9.3,1
2023-11-20,Store_A,140890.78,361.0,1114.08,1294.0,15.0,0
2023-11-21,Store_A,123944.58,276.0,692.6,1645.0,7.6,0
2023-11-22,Store_A,136799.25,513.0,1471.51,725.0,7.7,0
2023-11-23,Store_A,182395.32,370.0,421.1,1697.0,9.2,0
2023-11-24,Store_A,121978.95,310.0,908.01,1526.0,11.6,1
2023-11-25,Store_A,117245.18,401.0,647.67,1743.0,9.4,1
2023-11-26,Store_A,136153.1,298.0,668.64,1826.0,10.6,1
2023-11-27,Store_A,153150.13,379.0,1408.25,746.0,11.9,0
2023-11-28,Store_A,144078.45,569.0,595.28,1740.0,16.3,0
2023-11-29,Store_A,133755.36,317.0,1081.85,1803.0,8.7,0
2023-11-30,Store_A,121378.23,277.0,1097.17,1221.0,10.6,0
2023-12-01,Store_A,134341.23,304.0,946.25,562.0,14.0,0
2023-12-02,Store_A,135683.8,356.0,1118.89,269.0,8.5,1
2023-12-03,Store_A,147334.53,345.0,815.38,1685.0,14.4,1
2023-12-04,Store_A,160947.3,456.0,1177.57,1424.0,14.2,0
2023-12-05,Store_A,146448.89,573.0,825.22,1888.0,13.4,0
2023-12-06,Store_A,130527.77,306.0,803.12,1997.0,13.2,0
2023-12-07,Store_A,128069.33,274.0,1357.68,1939.0,19.0,0
2023-12-08,Store_A,135693.08,339.0,765.18,182.0,11.0,0
2023-12-09,Store_A,140509.75,525.0,1492.33,1864.0,15.4,1
2023-12-10,Store_A,150646.37,374.0,774.03,387.0,16.6,1
2023-12-11,Store_A,36175.09,128.0,874.08,1347.0,12.0,0
2023-12-12,Store_A,157398.23,618.0,1092.43,853.0,13.0,0
2023-12-13,Store_A,128463.98,381.0,516.24,166.0,17.3,0
2023-12-14,Store_A,132010.31,352.0,1023.73,1366.0,10.8,0
2023-12-15,Store_A,133238.76,278.0,371.37,1345.0,13.8,0
2023-12-16,Store_A,137712.23,480.0,498.54,1738.0,16.4,1
2023-12-17,Store_A,145480.85,528.0,889.62,546.0,15.5,1
2023-12-18,Store_A,161059.49,566.0,305.96,624.0,16.8,0
2023-12-19,Store_A,140285.87,360.0,1308.97,105.0,17.1,0
2023-12-20,Store_A,128735.03,371.0,391.21,636.0,21.6,0
2023-12-21,Store_A,127830.5,278.0,638.36,1035.0,16.2,0
2023-12-22,Store_A,123559.93,332.0,1384.46,695.0,20.7,0
2023-12-23,Store_A,138096.09,297.0,885.2,1251.0,20.9,1
2023-12-24,Store_A,146184.77,524.0,839.57,1585.0,14.8,1
2023-12-25,Store_A,155221.35,701.0,339.69,546.0,13.3,0
2023-12-26,Store_A,157219.09,455.0,969.39,1128.0,22.9,0
2023-12-27,Store_A,136375.77,538.0,1204.7,1202.0,21.0,0
2023-12-28,Store_A,138910.44,397.0,810.88,1110.0,19.8,1
2023-12-29,Store_A,140881.71,659.0,544.19,885.0,19.2,0
2023-12-30,Store_A,133370.28,601.0,1205.97,838.0,21.7,1
2023-12-31,Store_A,,,,,19.0,1
2022-01-01,Store_B,168131.23,476.0,761.51,1193.0,23.9,1
2022-01-02,Store_B,,,,,26.9,1
2022-01-03,Store_B,166846.77,567.0,827.72,1141.0,19.8,0
2022-01-04,Store_B,155970.13,419.0,1217.89,159.0,22.1,0
2022-01-05,Store_B,152298.71,706.0,897.94,158.0,25.1,0
2022-01-06,Store_B,145196.38,437.0,1122.74,606.0,19.2,0
2022-01-07,Store_B,140497.26,393.0,1326.79,1046.0,21.9,0
2022-01-08,Store_B,152498.28,496.0,861.64,1288.0,17.8,1
2022-01-09,Store_B,308465.87,1038.0,920.93,1468.0,20.2,1
2022-01-10,Store_B,174994.52,801.0,1124.17,681.0,23.8,0
2022-01-11,Store_B,175876.62,441.0,1098.59,1961.0,23.7,0
2022-01-12,Store_B,150104.26,303.0,922.26,1573.0,22.4,0
2022-01-13,Store_B,155035.04,346.0,599.84,343.0,22.8,0
2022-01-14,Store_B,157436.72,482.0,800.78,1791.0,22.7,0
2022-01-15,Store_B,161333.0,437.0,532.15,1568.0,22.4,1
2022-01-16,Store_B,165998.24,361.0,724.89,348.0,25.9,1
2022-01-17,Store_B,185020.16,533.0,774.76,835.0,20.1,0
2022-01-18,Store_B,168811.73,531.0,1199.73,524.0,21.0,0
2022-01-19,Store_B,171405.7,402.0,919.25,850.0,26.0,0
2022-01-20,Store_B,156508.54,710.0,1407.14,1555.0,22.8,0
2022-01-21,Store_B,149303.86,419.0,1099.6,1940.0,20.5,0
2022-01-22,Store_B,165985.6,352.0,1316.23,378.0,21.2,1
2022-01-23,Store_B,180545.38,436.0,1397.25,1862.0,21.1,1
2022-01-24,Store_B,179058.05,431.0,860.32,172.0,24.5,0
2022-01-25,Store_B,182955.46,586.0,665.76,343.0,20.3,0
2022-01-26,Store_B,161497.41,418.0,1265.23,843.0,17.8,0
2022-01-27,Store_B,148787.35,374.0,361.21,962.0,26.8,0
2022-01-28,Store_B,152102.47,318.0,786.15,1006.0,27.1,0
2022-01-29,Store_B,182417.44,658.0,858.5,1347.0,28.9,1
2022-01-30,Store_B,189739.43,606.0,474.58,1380.0,32.3,1
2022-01-31,Store_B,176118.31,390.0,824.06,524.0,28.0,0
2022-02-01,Store_B,,,,,31.6,0
2022-02-02,Store_B,162395.7,507.0,521.11,1912.0,29.3,0
2022-02-03,Store_B,166407.96,505.0,748.09,1716.0,29.8,0
2022-02-04,Store_B,162356.76,398.0,1375.44,702.0,33.0,0
2022-02-05,Store_B,186693.42,412.0,837.13,497.0,29.9,1
2022-02-06,Store_B,70219.81,173.0,352.83,954.0,28.2,1
2022-02-07,Store_B,195371.59,954.0,1241.17,1240.0,36.4,0
2022-02-08,Store_B,184134.59,542.0,1498.56,996.0,28.6,0
2022-02-09,Store_B,155177.37,368.0,624.02,1058.0,29.4,0
2022-02-10,Store_B,,,,,29.5,0
2022-02-11,Store_B,164456.06,346.0,433.56,521.0,25.7,0
2022-02-12,Store_B,170375.81,424.0,1336.7,1800.0,27.0,1
2022-02-13,Store_B,181964.6,455.0,652.04,452.0,31.4,1
2022-02-14,Store_B,191537.1,507.0,863.65,433.0,29.5,0
2022-02-15,Store_B,199092.63,428.0,865.75,1083.0,29.3,0
2022-02-16,Store_B,180027.69,424.0,323.03,635.0,28.3,0
2022-02-17,Store_B,159276.02,376.0,692.93,1323.0,29.1,0
2022-02-18,Store_B,162317.14,369.0,414.81,1176.0,29.6,0
2022-02-19,Store_B,167475.71,436.0,794.91,283.0,25.9,1
2022-02-20,Store_B,193788.8,455.0,533.63,173.0,28.7,1
2022-02-21,Store_B,198589.16,637.0,489.55,424.0,31.6,0
2022-02-22,Store_B,195715.43,672.0,781.24,1258.0,31.5,0
2022-02-23,Store_B,,,,,27.3,0
2022-02-24,Store_B,165780.33,455.0,1182.75,1133.0,36.1,0
